Symbol,Open Price,High Price,Low Price,Close Price,Close_lag_1,Close_lag_2,MA_7,MA_21,Total Traded Quantity,Volume_change,Turnover,RSI_14,MACD,BB_position,Volatility_14,Momentum_14,Target_Close
RELIANCE,951.7,973.0,948.65,962.65,957.5,961.05,972.5285714285714,1009.7238095238096,3859250,-0.13875808435964154,3714199986.0,37.241169305724725,-15.594217596763428,0.1903665508916993,0.014669338388771172,-41.89999999999998,924.55
RELIANCE,962.85,965.95,915.5,924.55,962.65,957.5,961.5857142857142,1003.9666666666666,3912163,0.01371069508324152,3678803898.0,33.608134102775466,-19.266742754209417,-0.007725805731230579,0.017126932336926064,-59.65000000000009,906.55
RELIANCE,933.9,933.9,888.1,906.55,924.55,962.65,950.8928571428571,995.8571428571427,6701935,0.7131021892492722,6085411197.0,22.8888888888889,-23.36041069518035,-0.03869355570485992,0.015993846711262156,-97.60000000000002,946.75
RELIANCE,918.0,951.35,918.0,946.75,906.55,924.55,947.1357142857142,990.3857142857142,4407889,-0.3422960682250723,4142717540.0,37.00000000000001,-23.094647279186916,0.2281519315320396,0.021099867804152628,-57.200000000000045,930.55
RELIANCE,951.1,958.0,927.0,930.55,946.75,906.55,941.3714285714286,983.5880952380953,2977263,-0.32456035077108336,2810849105.0,35.146804835924,-23.91554890734949,0.15834156119005569,0.021391273949722137,-68.80000000000007,952.6
RELIANCE,935.1,957.45,916.4,952.6,930.55,946.75,940.1642857142857,980.5285714285714,3529832,0.18559630103218971,3312170035.0,36.38288860652269,-22.52718922676638,0.3238573265799389,0.02194182990117255,-64.29999999999995,940.1
RELIANCE,962.95,968.7,936.0,940.1,952.6,930.55,937.6785714285714,975.5999999999999,3299161,-0.06534900244544217,3131982377.0,29.291612342459814,-22.179873930277836,0.26014929516679347,0.02103543490737006,-95.30000000000007,944.35
RELIANCE,940.0,952.75,937.35,944.35,940.1,952.6,935.0642857142857,972.7333333333333,2339664,-0.2908306081455255,2209778479.0,31.254089422028372,-21.31596737114569,0.3069523164839837,0.02124610428750375,-85.94999999999993,962.3
RELIANCE,944.1,968.3,944.1,962.3,944.35,940.1,940.4571428571428,971.6904761904761,2919198,0.24769966969616153,2805180452.0,41.091492776886035,-18.964291663892254,0.44493621513151155,0.02118820727233875,-38.85000000000002,949.65
RELIANCE,963.1,967.2,942.75,949.65,962.3,944.35,946.6142857142856,969.0952380952381,4340746,0.4869652555256616,4160698808.0,42.47452002844276,-17.91481022186872,0.3721069499393292,0.020849638929214258,-31.75,952.65
RELIANCE,944.9,958.55,942.0,952.65,949.65,962.3,947.4571428571428,966.6523809523808,3471311,-0.20029621636465256,3307166889.0,45.03891050583658,-16.649093306074064,0.4087936867529763,0.020808884179534273,-20.399999999999977,944.1
RELIANCE,954.2,956.55,940.85,944.1,952.65,949.65,949.3928571428571,964.0214285714286,5675025,0.6348362333423885,5371391774.0,43.67924528301888,-16.149752778815127,0.36452942075408384,0.02090964254184694,-26.799999999999955,950.35
RELIANCE,953.0,958.75,944.3,950.35,944.1,952.65,949.0714285714286,960.8523809523808,1908533,-0.6636961070656077,1816331636.0,47.43282149712094,-15.075913302714184,0.4366831511239856,0.020874701509746095,-10.699999999999932,966.65
RELIANCE,951.3,994.6,935.0,966.65,950.35,944.1,952.8642857142856,957.5785714285715,7093474,2.7167154039254235,6816551287.0,52.0687316301153,-12.762495897760914,0.6535821818046956,0.02137433167996833,9.149999999999977,981.3
RELIANCE,964.7,985.05,964.65,981.3,966.65,950.35,958.1428571428571,955.2452380952382,3760923,-0.46980520405093473,3684645581.0,54.042922176457836,-9.63588686655521,0.8794183653162748,0.021689613048628247,18.649999999999977,1001.5
